"","zip","county","County.FIP","Name","State","State.FIP","County.Name"
"2503","45419",39113,113,"Ohio","OH",39,"Montgomery County"
"2504","45423",39113,113,"Ohio","OH",39,"Montgomery County"
"2505","45437",39113,113,"Ohio","OH",39,"Montgomery County"
"2506","45214",39061,61,"Ohio","OH",39,"Hamilton County"
"2507","45224",39061,61,"Ohio","OH",39,"Hamilton County"
"2508","45177",39027,27,"Ohio","OH",39,"Clinton County"
"2509","45218",39061,61,"Ohio","OH",39,"Hamilton County"
"2510","45223",39061,61,"Ohio","OH",39,"Hamilton County"
"2511","45142",39071,71,"Ohio","OH",39,"Highland County"
"2512","45153",39025,25,"Ohio","OH",39,"Clermont County"
"2513","44417",39155,155,"Ohio","OH",39,"Trumbull County"
"2514","44633",39075,75,"Ohio","OH",39,"Holmes County"
"2515","45812",39003,3,"Ohio","OH",39,"Allen County"
"2516","44234",39055,55,"Ohio","OH",39,"Geauga County"
"2517","45332",39037,37,"Ohio","OH",39,"Darke County"
"2518","45681",39141,141,"Ohio","OH",39,"Ross County"
"2519","43535",39069,69,"Ohio","OH",39,"Henry County"
"2520","45352",39037,37,"Ohio","OH",39,"Darke County"
"2521","43322",39101,101,"Ohio","OH",39,"Marion County"
"2522","43106",39047,47,"Ohio","OH",39,"Fayette County"
"2523","45174",39061,61,"Ohio","OH",39,"Hamilton County"
"2524","43031",39041,41,"Ohio","OH",39,"Delaware County"
"2525","45448",39113,113,"Ohio","OH",39,"Montgomery County"
"2526","44661",39075,75,"Ohio","OH",39,"Holmes County"
"2527","45716",39009,9,"Ohio","OH",39,"Athens County"
"2528","43805",39031,31,"Ohio","OH",39,"Coshocton County"
"2529","45673",39141,141,"Ohio","OH",39,"Ross County"
"2530","44280",39093,93,"Ohio","OH",39,"Lorain County"
"2531","43759",39013,13,"Ohio","OH",39,"Belmont County"
"2532","45166",39027,27,"Ohio","OH",39,"Clinton County"
"2533","45172",39071,71,"Ohio","OH",39,"Highland County"
"2534","44068",39007,7,"Ohio","OH",39,"Ashtabula County"
"2535","45263",39061,61,"Ohio","OH",39,"Hamilton County"
"2536","43553",39051,51,"Ohio","OH",39,"Fulton County"
"2537","45899",39161,161,"Ohio","OH",39,"Van Wert County"
